Badakhshan,30,Fayzabad,1.0,0.9567403269497917,0.7112817552649362,0.5125435406457597,0.8674561229604496,0.69171794954442,0.9960328569402747,0.4807409084855335,0.7332295097436345,0.5909241312797304,0.9922022846437581,0.9911084098346732,0.5919152528584317,0.5859491598909679,0.9910180964852264,0.0180996929753341,0.1282667245514416,0.32322717313156735,0.5510963042102682,0.3203342090851027,0.05447836575227521,-0.08166197471863465,0.9693556769138958,0.9890362788623859,-0.022385357338810193,0.07691149277212225,0.062079480620942575,0.13572956226747507,0.9775025135120082,0.9040484322297941,0.06878184312634301,0.9793315621909748,0.6567547796761781,0.3282434547064248
Badghis,4,Qala i Naw,0.9567403269497917,1.0,0.8696534383922178,0.5811954335342243,0.9416860726410201,0.8469400306836571,0.9287439849150413,0.6792715991618932,0.884708842990562,0.732495287103847,0.9535464951261304,0.919076293516067,0.7816507380466174,0.723363998324852,0.9802885911820096,0.2901877411336655,0.38861252156138953,0.5694164260801028,0.7540607509234105,0.5681684199279136,0.32265640448488603,0.1892885976951004,0.8796584839284017,0.9434642791711496,0.2422200212905917,0.3470490009329621,0.32501199433470596,0.3966542900923985,0.9965828847022743,0.9884079156366801,0.3226330348356984,0.9915421185033939,0.8385767688348412,0.5691202731481256
Baghlan,19,Puli Khumri,0.7112817552649362,0.8696534383922178,1.0,0.7813227695471691,0.9512366917063386,0.9969676543613567,0.6459335584906609,0.9517388125862165,0.9994941786477656,0.945167247284202,0.6821839955133313,0.6164110915246029,0.9874805262231223,0.9371693784734447,0.796855059212851,0.7152046453699441,0.788308047341579,0.894009585660538,0.9783309677547118,0.8920408312278266,0.7405100223069215,0.6424579753869087,0.5339099124420419,0.6578665550018423,0.6860627796490715,0.7546552048828875,0.7454723033364823,0.7929430308588837,0.8324528214102079,0.9325580065743333,0.7470330317893277,0.7983080471305216,0.9945553183308238,0.8974095278403715
Balkh,13,Mazar-i-Sharif,0.5125435406457597,0.5811954335342243,0.7813227695471691,1.0,0.8174398151225291,0.8262944421198791,0.4592541195319003,0.8399951540198176,0.7777034450334948,0.9352691181775306,0.4141187035911419,0.40668862025272173,0.7896733485742201,0.9439149886180014,0.6027051250804393,0.579205996362007,0.6591047831392597,0.6924917015251314,0.7639056319975587,0.6827435236854913,0.6092605630972823,0.553334925855563,0.29940326517286686,0.3860587947792356,0.6092577611154042,0.5988914170502743,0.6394274889696993,0.6558530868198446,0.5670130764519138,0.6366627235853317,0.6826185587588628,0.49999964811707165,0.7347438050959089,0.7231636444127352
Bamyan,15,Bamyan,0.8674561229604496,0.9416860726410201,0.9512366917063386,0.8174398151225291,1.0,0.9524252614513722,0.8220673814239583,0.8482023625096861,0.9590726095880704,0.9123474209626923,0.8271894806238024,0.7935737013412494,0.8986542493589592,0.9085399309338776,0.9259264169370802,0.48550831265668853,0.5840844551053632,0.7217743245351524,0.8716023040196664,0.7173595621211479,0.5194813767950508,0.40406807568951403,0.7200299754816989,0.8076724772170646,0.4621957084099066,0.5329230005494042,0.5320535411848093,0.5885689263210808,0.9290212699281696,0.9633663999777128,0.5457042135304282,0.8976628290088313,0.9154726785843549,0.7326674079640844
Daykundi,10,Nili,0.69171794954442,0.8469400306836571,0.9969676543613567,0.8262944421198791,0.9524252614513722,1.0,0.6252465515183993,0.9651757283457842,0.9955261516845173,0.9676964549216818,0.6533977159073717,0.591910432473718,0.9893844329795063,0.9614742560833573,0.7815349036580974,0.7276490117061454,0.8017913175527578,0.8983524669159192,0.9789036339328782,0.8954516195988507,0.7536423563930511,0.6599942461209372,0.5036552257527729,0.6277267861363224,0.7053603025792058,0.7648929206980631,0.761611037605369,0.8054923687156393,0.8104466982102548,0.9128252623363436,0.7680133339671879,0.7709656848332138,0.9877708584277389,0.9050051337271026
Farah,2,Farah,0.9960328569402747,0.9287439849150413,0.6459335584906609,0.4592541195319003,0.8220673814239583,0.6252465515183993,1.0,0.4019680538713216,0.6698289534197209,0.5228891822355592,0.9909593989833753,0.9982797479333166,0.5179129518466096,0.5185558757359888,0.9755148600882454,-0.0709398699401189,0.03956263797591879,0.23777294962784606,0.4746563013041741,0.2348480849089041,-0.0345875797383588,-0.1699764016792092,0.9849434369052529,0.9905682483378913,-0.11102381016125328,-0.012092580113436637,-0.026857783781636314,0.047055997567743764,0.9560737079951295,0.8635489704926271,-0.01961269867845867,0.9622346780283937,0.5872236950596808,0.24289936205034202
Faryab,5,Maymana,0.4807409084855335,0.6792715991618932,0.9517388125862165,0.8399951540198176,0.8482023625096861,0.9651757283457842,0.4019680538713216,1.0,0.9421367984982589,0.9708159475108967,0.4326116155359253,0.3617170500134814,0.9854317179770854,0.965992440581645,0.5934546600858283,0.8709054802729796,0.9231030072077211,0.9681824406152314,0.9859097325771733,0.9651885483373186,0.8901324308868304,0.8262369310650587,0.2603997441709085,0.40224909277278664,0.8615094865148116,0.8945044742660148,0.8987106686508268,0.9245230711223489,0.6290174925091222,0.7773827751901848,0.906695563576537,0.5783343397695127,0.957071232647744,0.9761868976021123
Ghazni,16,Ghazni,0.7332295097436345,0.884708842990562,0.9994941786477656,0.7777034450334948,0.9590726095880704,0.9955261516845173,0.6698289534197209,0.9421367984982589,1.0,0.9403896409374147,0.7049750602970966,0.6411399380706961,0.98196573324875,0.9323786553353051,0.815549101007568,0.6927661046457545,0.7683668718930011,0.8795507264406861,0.971343051631394,0.8775431163106259,0.718849248564825,0.6177998227766138,0.5604785683903973,0.681333748651533,0.6625782447148668,0.7336130266769383,0.7239048641610035,0.7732090999964506,0.8495963431064324,0.9431896972251426,0.7255770869403574,0.8167736023965512,0.991919601188351,0.8829729891637704
Ghor,6,Chaghcharan,0.5909241312797304,0.732495287103847,0.945167247284202,0.9352691181775306,0.9123474209626923,0.9676964549216818,0.5228891822355592,0.9708159475108967,0.9403896409374147,1.0,0.5246359347992291,0.47852520164417167,0.9556900975907124,0.999677530078975,0.6917610511054652,0.7457133108526675,0.8189320393779719,0.8800725214186081,0.9420621226633701,0.8743565389558674,0.7724508901472845,0.6980247082973279,0.37499751298429507,0.49547774266878214,0.7465451088973144,0.7737824594350243,0.789572245846095,0.8194264951260245,0.6989068429109795,0.8069126488618926,0.8110042328174215,0.6436240361692163,0.9253734302029764,0.8967450230289233
