Helmand,7,Lashkargah,901.4712339394138,363.6996280482333,610.2484214975872,622.0237732595788,464.8861408977954,328.8718061483624,172.6975628762271,468.53930935070827,438.33076452024443,340.6889129758867,0.0,373.2226302232759,571.57526421201,563.1609815701695,115.17730242511946,623.1681144593044,542.388727850964,799.8663133277483,690.4527960409868,646.5902505448073,515.0475390667401,651.6681061840258,272.6377356895282,731.6078133506453,513.5282866669451,476.5763447266851,636.5553264033301,609.7201035391671,643.1960112665237,545.3862614956661,734.9068251036994,167.8702405245748,514.6718383109799,260.0100210672763
Herat,1,Herat,836.6848477645033,151.59114320505878,595.5115564900908,513.0374745599488,495.99689721611827,432.5114441567067,228.31203176729989,261.0177083942814,576.1380989308814,279.3428916590963,373.2226302232759,0.0,388.2574001472101,642.9020265034591,441.1326185551205,655.6406284056999,697.7447906724116,900.0427206524679,632.2237038769531,735.7046455799233,641.8430209244752,749.8089159149375,406.6128759037237,780.6119519318776,655.795526096883,588.5835651804952,666.6762748040992,646.2587222805125,585.9883361221001,378.76684943949067,698.8499963283131,376.1314156601457,589.6811923268381,447.79170821870775
Jowzjan,8,Sheberghan,458.5912034875536,255.13545905053638,282.86991596571534,145.351098006738,281.2011972941858,347.6714032298691,529.2010897036449,128.90221377222338,426.04799395098445,232.3749775881996,571.57526421201,388.2574001472101,0.0,404.08876965292876,556.8239576933221,367.29197330946835,516.4452499876486,621.0420743651688,275.38679558195935,477.91707202871925,450.96362031505583,497.02116820860704,741.9633707276404,477.85104400333483,475.51409977731987,405.5143112807823,373.0283488710775,364.55029106373803,239.5934428644504,30.217824167465228,346.22679625585795,445.9827628804416,367.89801713658926,432.1748696340234
Kabul,22,Kabul,392.4013356083996,497.1430539270614,152.96453451366978,298.0391652291881,148.46637180898293,242.55734671318788,640.4866801265691,446.82996160722223,135.09630416037203,363.56606347524547,563.1609815701695,642.9020265034591,404.08876965292876,0.0,473.596738759036,88.02580169705192,131.0378139474208,258.4561027053848,241.04011711787285,93.34659028265106,81.30964068962679,106.9504513662746,825.1352085182069,168.78395975280367,105.41002936922347,89.85353931752728,98.23640255203917,76.54465068999455,223.51172869415885,381.0494131488186,235.9812049547395,396.6515632756101,54.14513921798972,304.31036315396665
Kandahar,12,Kandahar,834.0979583807488,391.99848355088227,542.3690020667188,580.2967681103818,396.46921713829784,257.7943902900945,274.4460395561724,473.5613238272616,342.36598179806606,327.10261442033345,115.17730242511946,441.1326185551205,556.8239576933221,473.596738759036,0.0,542.0716253052981,437.4087306832188,698.4017192590103,629.7335719086044,551.2217991481501,417.0219516813012,554.2402668459163,384.82885925147195,642.0889997749355,412.2202088097189,384.38750887015647,555.3595078609683,528.3187973328133,584.9793199519485,528.0871950646587,666.0248423404433,111.2110955394436,429.32523665272055,172.06479474245722
Kapisa,29,Mahmud-i-Raqi,306.39380104285345,505.22644466318053,87.29027651148961,241.25346943801713,168.81429820115915,294.777398154648,682.3473646220726,433.92916632178157,215.61259472873127,380.3259553376635,623.1681144593044,655.6406284056999,367.29197330946835,88.02580169705192,542.0716253052981,0.0,214.45204557985923,256.163880421723,159.5222079960897,115.32894874617043,169.33536699378746,135.2706859392546,876.6952124874622,124.99868521518133,193.09138291733458,169.1848580222428,13.389006463057955,13.802157079928683,152.71307310915304,348.9948338250991,147.96811511929008,455.29836240331986,114.39367492286343,370.1571670250951
Khost,26,Khost,505.48749915605885,562.8861020751827,283.72405354431186,424.09846642629634,238.30642029647234,266.72917545046323,651.5353313192625,537.6184614232949,121.99268720161022,426.14315455114183,542.388727850964,697.7447906724116,516.4452499876486,131.0378139474208,437.4087306832188,214.45204557985923,0.0,262.7743119590048,371.5785400794067,142.84854919098768,65.5962804227956,135.70249618260618,814.0032886000857,246.3832624040225,43.433879443469024,116.06516508172737,221.94177072617276,205.02147695617273,354.22636906981387,490.63185159325616,360.10629371274484,388.3167106195098,149.73974332095136,289.11617040832283
Kunar,34,Asadabad,379.76702374126324,752.4259729383616,338.17776257993665,486.35117753428864,404.05361086347654,495.4515295189501,893.6919567017769,689.3094468095981,362.78792699238215,620.8699884552515,799.8663133277483,900.0427206524679,621.0420743651688,258.4561027053848,698.4017192590103,256.163880421723,262.7743119590048,0.0,372.79741341005655,165.11060270860995,285.6092768442223,153.54625753946564,1068.984403642357,147.60816905550342,286.57673884395774,330.14896513102843,248.78983914896918,261.8131269347507,389.90076790034345,604.2377762143561,316.45730128671653,639.1937081773918,312.5266176822732,541.2645081330379
Kunduz,18,Kunduz,214.61820266083723,482.4876568901994,95.84974259787474,130.03577834339458,234.3064156730657,372.0249465558177,711.8584593387105,379.4388017222905,345.89979990180416,386.10371444200507,690.4527960409868,632.2237038769531,275.38679558195935,241.04011711787285,629.7335719086044,159.5222079960897,371.5785400794067,372.79741341005655,0.0,268.4742944482795,319.4566753587842,288.05049956179374,919.6345301927847,225.33076230888497,345.1130980631146,302.9206408786872,155.5823633235972,167.11748475506698,48.875976094215886,268.8936517567725,70.84042581776222,528.0604062694244,244.0826880950246,462.1016822371431
Laghman,32,Mihtarlam,367.8612834515492,589.083250253146,202.355173109835,356.3064026649976,240.12361460745092,332.8342555239062,731.4399060762704,532.8092315661196,209.07138694571555,456.3814462459126,646.5902505448073,735.7046455799233,477.91707202871925,93.34659028265106,551.2217991481501,115.32894874617043,142.84854919098768,165.11060270860995,268.4742944482795,0.0,134.9663315423734,19.963113864542308,912.162107371439,103.55032627331042,145.85239294117517,170.49524971144444,114.78985274729718,114.64293995751434,267.5202761575097,457.59038559475835,237.70959874085193,482.2212661562867,147.42670681486467,386.580231483607
Logar,23,Pul-i-Alam,472.4828483528895,503.54762449938835,227.5162402860442,361.85800854928283,172.88868453432468,216.20433974336953,610.7226975111545,473.32128288780535,77.18083421704725,366.7820567226461,515.0475390667401,641.8430209244752,450.96362031505583,81.30964068962679,417.0219516813012,169.33536699378746,65.5962804227956,285.6092768442223,319.4566753587842,134.9663315423734,0.0,137.24621095837335,783.4047774896808,232.59296695024204,26.456582715540517,53.63047759340515,179.34505948654012,157.6893652263339,297.25749946891443,425.0574036826235,317.2867976871277,353.6027061917914,85.65402063778534,255.75964072463864
Nangarhar,33,Jalalabad,381.7661828543698,604.0122660921515,222.2371198414222,376.1612681968407,255.12678867814407,342.0838617904667,740.5515469950417,550.1034121025256,213.35287794132952,470.4869547666162,651.6681061840258,749.8089159149375,497.02116820860704,106.9504513662746,554.2402668459163,135.2706859392546,135.70249618260618,153.54625753946564,288.05049956179374,19.963113864542308,137.24621095837335,0.0,918.6896339300426,112.99067020088482,144.60824435381508,177.5483068808517,134.71569096278805,134.36047254357015,287.4790140684359,476.40361623212425,255.77012043583596,488.5584643467492,160.31914214215416,391.85102441013294
Nimruz,3,Zaranj,1134.2038768672508,490.9031439216486,850.353659405655,829.0693590451557,710.8356188975847,583.8939030835755,213.2437020214864,617.6885141929954,706.2513177100237,537.6633512836862,272.6377356895282,406.6128759037237,741.9633707276404,825.1352085182069,384.82885925147195,876.6952124874622,814.0032886000857,1068.984403642357,919.6345301927847,912.162107371439,783.4047774896808,918.6896339300426,0.0,991.5723469876093,783.6597465084253,741.6935929553504,889.9308968245678,863.794365079538,870.8605598047606,722.0935962779691,972.862496828606,430.1315774386876,774.0776846553381,527.7411828221326
Nuristan,31,Parun,272.5216777709837,630.0700309274563,196.69526060563604,340.1393178328162,291.3203570252623,407.6983895012672,802.0135768926524,555.077156208433,301.1150169172607,505.0809650992711,731.6078133506453,780.6119519318776,477.85104400333483,168.78395975280367,642.0889997749355,124.99868521518133,246.3832624040225,147.60816905550342,225.33076230888497,103.55032627331042,232.59296695024204,112.99067020088482,991.5723469876093,0.0,247.0573124253552,257.72615597718635,114.07482700142951,135.04371777029647,243.17229811478578,462.9298298722117,172.31142606679407,564.6220575023273,217.6214067343801,473.0855120024273
Paktia,24,Gardez,493.85722229785085,519.9346243193881,253.6852200954248,388.17288697264405,196.02152975174968,226.20212377399994,615.861072242434,494.35361748074024,82.04174643327543,383.14294737130774,513.5282866669451,655.795526096883,475.51409977731987,105.41002936922347,412.2202088097189,193.09138291733458,43.433879443469024,286.57673884395774,345.1130980631146,145.85239294117517,26.456582715540517,144.60824435381508,783.6597465084253,247.0573124253552,0.0,72.7698880266628,202.4936786070706,181.93911746380104,323.5535767700144,449.2590464512807,340.97889076443266,355.2452261095455,111.81701717849067,256.34168669291404
Paktika,25,Sharana,475.2793470890008,449.9174730246827,207.47888578544683,327.3071689775177,124.60720684624594,166.14029265236985,563.6024673075519,421.5871298853252,46.44435005378342,313.1562081771789,476.5763447266851,588.5835651804952,405.5143112807823,89.85353931752728,384.38750887015647,169.1848580222428,116.06516508172737,330.14896513102843,302.9206408786872,170.49524971144444,53.63047759340515,177.5483068808517,741.6935929553504,257.72615597718635,72.7698880266628,0.0,181.41997471394603,155.76444646774877,273.7836288141353,378.62695445199364,312.63327863244444,311.7275112401248,59.04948684020659,216.71740391836477
Panjshir,28,Bazarak,294.7680981828716,516.0236733033689,90.92087960000337,244.0384387549588,181.56767399827353,308.14481508809996,695.272874600001,442.7113139223185,227.8643115097593,392.04713244959925,636.5553264033301,666.6762748040992,373.0283488710775,98.23640255203917,555.3595078609683,13.389006463057955,221.94177072617276,248.78983914896918,155.5823633235972,114.78985274729718,179.34505948654012,134.71569096278805,889.9308968245678,114.07482700142951,202.4936786070706,181.41997471394603,0.0,27.044314486473123,152.9294044993462,355.53384530541194,138.69720014931616,468.68574823925604,127.32970181727858,383.47029545695136
Parwan,20,Charikar,319.6050567027689,496.2092181297106,88.46323835423145,241.99880016631334,157.0546976195046,281.48420346365606,670.0989953626412,427.5343939258574,202.1639767472018,370.06938807595435,609.7201035391671,646.2587222805125,364.55029106373803,76.54465068999455,528.3187973328133,13.802157079928683,205.02147695617273,261.8131269347507,167.11748475506698,114.64293995751434,157.6893652263339,134.36047254357015,863.794365079538,135.04371777029647,181.93911746380104,155.76444646774877,27.044314486473123,0.0,156.51174425936966,345.35979749822314,159.7975507727875,441.85089396904976,100.62733471027754,356.4259935666195
Samangan,14,Samangan,263.46357161726667,435.64437789092204,70.547224102285,97.26207995969882,192.08108413966787,327.81270906308583,662.9827906536644,336.112800211586,314.24859948976876,337.29485070870516,643.1960112665237,585.9883361221001,239.5934428644504,223.51172869415885,584.9793199519485,152.71307310915304,354.22636906981387,389.90076790034345,48.875976094215886,267.5202761575097,297.25749946891443,287.4790140684359,870.8605598047606,243.17229811478578,323.5535767700144,273.7836288141353,152.9294044993462,156.51174425936966,0.0,229.51447861475387,113.04963243411822,481.9022902662356,216.41922272432072,419.1050691422336
Sar-e Pol,9,Sar-e Pol,460.95588391619054,239.70542846414187,266.5892310369804,140.30962114999545,254.0646641696675,317.4782150494645,508.9489706862751,117.79118461177762,397.8675958113129,205.1763117684986,545.3862614956661,378.76684943949067,30.217824167465228,381.0494131488186,528.0871950646587,348.9948338250991,490.63185159325616,604.2377762143561,268.8936517567725,457.59038559475835,425.0574036826235,476.40361623212425,722.0935962779691,462.9298298722117,449.2590464512807,378.62695445199364,355.53384530541194,345.35979749822314,229.51447861475387,0.0,339.4271276121593,417.09488953666005,342.9265515497032,402.02206248614203
Takhar,27,Taloqan,168.0929524481538,548.2323722627548,124.67916554576131,200.87598740920666,270.7702032010972,409.3875280441077,767.9779759343314,448.6748178504527,358.3628468307813,445.16998829431043,734.9068251036994,698.8499963283131,346.22679625585795,235.9812049547395,666.0248423404433,147.96811511929008,360.10629371274484,316.45730128671653,70.84042581776222,237.70959874085193,317.2867976871277,255.77012043583596,972.862496828606,172.31142606679407,340.97889076443266,312.63327863244444,138.69720014931616,159.7975507727875,113.04963243411822,339.4271276121593,0.0,569.3376883695238,254.42847184015534,495.1220859358905
Uruzgan,11,Tarinkot,736.6931810990783,298.71916971184356,444.7135414782945,471.31033640964205,298.6360796482263,161.26576477961746,266.3033357061422,367.3920134036291,276.4241042799396,217.90543858107586,167.8702405245748,376.1314156601457,445.9827628804416,396.6515632756101,111.2110955394436,455.29836240331986,388.3167106195098,639.1937081773918,528.0604062694244,482.2212661562867,353.6027061917914,488.5584643467492,430.1315774386876,564.6220575023273,355.2452261095455,311.7275112401248,468.68574823925604,441.85089396904976,481.9022902662356,417.09488953666005,569.3376883695238,0.0,347.2803897598133,99.20652323794522
Wardak,21,Maidan Shar,418.5388529431766,444.89630873496935,148.93861896022375,276.4284195008626,98.16503030946167,190.40961676089532,587.3079744711667,400.16586738222213,103.98776460211708,310.4608418592182,514.6718383109799,589.6811923268381,367.89801713658926,54.14513921798972,429.32523665272055,114.39367492286343,149.73974332095136,312.5266176822732,244.0826880950246,147.42670681486467,85.65402063778534,160.31914214215416,774.0776846553381,217.6214067343801,111.81701717849067,59.04948684020659,127.32970181727858,100.62733471027754,216.41922272432072,342.9265515497032,254.42847184015534,347.2803897598133,0.0,258.0593439251007
Zabul,17,Qalat,663.1955262787594,343.7850781002128,372.32042214523267,426.5426292471644,227.79714156597854,93.25699104465491,363.96163820249535,380.7812649151793,178.70503221550743,229.49550126513114,260.0100210672763,447.79170821870775,432.1748696340234,304.31036315396665,172.06479474245722,370.1571670250951,289.11617040832283,541.2645081330379,462.1016822371431,386.580231483607,255.75964072463864,391.85102441013294,527.7411828221326,473.0855120024273,256.34168669291404,216.71740391836477,383.47029545695136,356.4259935666195,419.1050691422336,402.02206248614203,495.1220859358905,99.20652323794522,258.0593439251007,0.0
